Started parsing...
Finished parsing.
=== TestCase 1 ===
Makespan: 1038

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 12
Subtask 273 (O3): ECU E4 Core 2, Start 577, Finish 595
Subtask 274 (O4): ECU E6 Core 1, Start 539, Finish 549
Subtask 275 (O1): ECU E2 Core 1, Start 540, Finish 576
Subtask 276 (O2): ECU E6 Core 2, Start 542, Finish 552
Subtask 277 (O3): ECU E5 Core 1, Start 552, Finish 597
Subtask 278 (O4): ECU E10 Core 1, Start 547, Finish 561
Subtask 279 (O5): ECU E6 Core 1, Start 552, Finish 602
Subtask 280 (O1): ECU E6 Core 2, Start 552, Finish 580
Subtask 281 (O2): ECU E8 Core 1, Start 553, Finish 563
Subtask 282 (O3): ECU E1 Core 1, Start 555, Finish 564
Subtask 283 (O4): ECU E7 Core 2, Start 580, Finish 587
Subtask 284 (O5): ECU E9 Core 2, Start 561, Finish 582
Subtask 285 (O1): ECU E7 Core 1, Start 555, Finish 585
Subtask 286 (O2): ECU E8 Core 1, Start 563, Finish 578
Subtask 287 (O3): ECU E10 Core 2, Start 578, Finish 606
Subtask 288 (O4): ECU E3 Core 1, Start 606, Finish 618
Subtask 289 (O1): ECU E10 Core 1, Start 561, Finish 596
Subtask 290 (O2): ECU E1 Core 1, Start 596, Finish 628
Subtask 291 (O3): ECU E4 Core 1, Start 596, Finish 611
Subtask 292 (O4): ECU E3 Core 2, Start 628, Finish 663
Subtask 293 (O5): ECU E2 Core 1, Start 611, Finish 631
Subtask 294 (O1): ECU E8 Core 2, Start 577, Finish 586
Subtask 295 (O2): ECU E8 Core 1, Start 586, Finish 591
Subtask 296 (O3): ECU E6 Core 2, Start 580, Finish 589
Subtask 297 (O4): ECU E9 Core 2, Start 582, Finish 609
Subtask 298 (O5): ECU E7 Core 1, Start 585, Finish 591
Subtask 299 (O1): ECU E8 Core 2, Start 586, Finish 618
Subtask 300 (O2): ECU E7 Core 2, Start 587, Finish 617
Subtask 301 (O3): ECU E6 Core 2, Start 589, Finish 599
Subtask 302 (O4): ECU E8 Core 1, Start 591, Finish 596
Subtask 303 (O1): ECU E4 Core 2, Start 595, Finish 635
Subtask 304 (O2): ECU E7 Core 1, Start 591, Finish 616
Subtask 305 (O3): ECU E8 Core 1, Start 635, Finish 643
Subtask 306 (O4): ECU E10 Core 1, Start 635, Finish 680
Subtask 307 (O1): ECU E5 Core 1, Start 597, Finish 647
Subtask 308 (O2): ECU E6 Core 2, Start 599, Finish 639
Subtask 309 (O3): ECU E6 Core 1, Start 602, Finish 629
Subtask 310 (O4): ECU E5 Core 2, Start 606, Finish 624
Subtask 311 (O1): ECU E10 Core 2, Start 606, Finish 624
Subtask 312 (O2): ECU E9 Core 2, Start 609, Finish 636
Subtask 313 (O3): ECU E5 Core 2, Start 624, Finish 633
Subtask 314 (O4): ECU E4 Core 1, Start 611, Finish 625
Subtask 315 (O5): ECU E7 Core 1, Start 636, Finish 681
Subtask 316 (O6): ECU E3 Core 1, Start 625, Finish 646
Subtask 317 (O1): ECU E7 Core 2, Start 617, Finish 649
Subtask 318 (O2): ECU E8 Core 2, Start 618, Finish 624
Subtask 319 (O3): ECU E8 Core 2, Start 624, Finish 654
Subtask 320 (O4): ECU E10 Core 2, Start 649, Finish 689
Subtask 321 (O5): ECU E4 Core 1, Start 654, Finish 675
Subtask 322 (O6): ECU E1 Core 1, Start 628, Finish 638
Subtask 323 (O1): ECU E6 Core 1, Start 629, Finish 641
Subtask 324 (O2): ECU E2 Core 1, Start 641, Finish 653
Subtask 325 (O3): ECU E5 Core 2, Start 653, Finish 688
Subtask 326 (O4): ECU E4 Core 2, Start 688, Finish 713
Subtask 327 (O1): ECU E9 Core 2, Start 636, Finish 642
Subtask 328 (O2): ECU E1 Core 1, Start 642, Finish 678
Subtask 329 (O3): ECU E9 Core 1, Start 678, Finish 699
Subtask 330 (O4): ECU E6 Core 2, Start 699, Finish 713
Subtask 331 (O1): ECU E9 Core 2, Start 642, Finish 662
Subtask 332 (O2): ECU E6 Core 1, Start 641, Finish 651
Subtask 333 (O3): ECU E8 Core 1, Start 662, Finish 678
Subtask 334 (O4): ECU E3 Core 1, Start 646, Finish 674
Subtask 335 (O5): ECU E5 Core 1, Start 647, Finish 654
Subtask 336 (O6): ECU E6 Core 1, Start 654, Finish 694
Subtask 337 (O1): ECU E7 Core 2, Start 649, Finish 659
Subtask 338 (O2): ECU E2 Core 1, Start 653, Finish 677
Subtask 339 (O3): ECU E5 Core 1, Start 659, Finish 687
Subtask 340 (O4): ECU E8 Core 2, Start 654, Finish 672
Subtask 341 (O5): ECU E9 Core 2, Start 677, Finish 685
Subtask 342 (O6): ECU E7 Core 2, Start 659, Finish 687
Subtask 343 (O1): ECU E3 Core 2, Start 663, Finish 669
Subtask 344 (O2): ECU E3 Core 2, Start 669, Finish 690
Subtask 345 (O3): ECU E2 Core 1, Start 677, Finish 693
Subtask 346 (O4): ECU E8 Core 2, Start 690, Finish 705
Subtask 347 (O5): ECU E3 Core 1, Start 690, Finish 702
Subtask 348 (O1): ECU E4 Core 1, Start 675, Finish 687
Subtask 349 (O2): ECU E8 Core 1, Start 678, Finish 683
Subtask 350 (O3): ECU E10 Core 1, Start 683, Finish 697
Subtask 351 (O4): ECU E7 Core 1, Start 681, Finish 711
Subtask 352 (O5): ECU E1 Core 1, Start 678, Finish 688
Subtask 353 (O1): ECU E8 Core 1, Start 683, Finish 692
Subtask 354 (O2): ECU E9 Core 2, Start 685, Finish 705
Subtask 355 (O3): ECU E5 Core 1, Start 687, Finish 701
Subtask 356 (O4): ECU E4 Core 1, Start 701, Finish 731
Subtask 357 (O5): ECU E7 Core 2, Start 701, Finish 706
Subtask 358 (O1): ECU E1 Core 1, Start 688, Finish 712
Subtask 359 (O2): ECU E5 Core 2, Start 688, Finish 733
Subtask 360 (O3): ECU E2 Core 1, Start 693, Finish 728
Subtask 361 (O4): ECU E6 Core 1, Start 694, Finish 709
Subtask 362 (O5): ECU E3 Core 2, Start 690, Finish 695
Subtask 363 (O6): ECU E10 Core 2, Start 728, Finish 749
Subtask 364 (O1): ECU E5 Core 1, Start 701, Finish 726
Subtask 365 (O2): ECU E8 Core 1, Start 692, Finish 722
Subtask 366 (O3): ECU E3 Core 2, Start 695, Finish 707
Subtask 367 (O4): ECU E10 Core 1, Start 726, Finish 753
Subtask 368 (O1): ECU E9 Core 1, Start 699, Finish 717
Subtask 369 (O2): ECU E3 Core 1, Start 717, Finish 762
Subtask 370 (O3): ECU E8 Core 2, Start 705, Finish 715
Subtask 371 (O4): ECU E9 Core 2, Start 705, Finish 721
Subtask 372 (O5): ECU E7 Core 2, Start 762, Finish 792
Subtask 373 (O6): ECU E6 Core 1, Start 709, Finish 737
Subtask 374 (O1): ECU E1 Core 1, Start 712, Finish 736
Subtask 375 (O2): ECU E3 Core 2, Start 736, Finish 752
